tweet_text,is_there_an_emotion_directed_at_a_brand_or_product,target
gawking makeshift apple store sxsw sxswi mention apple store sxsw link photo,Positive emotion,0.0
line temp apple store sxsw gotto get ipad2,Positive emotion,0.0
wouldnt think watching big game event without twitter ipad anymore futurecast sxsw,Positive emotion,0.0
apple set open popup shop core sxsw action link,Positive emotion,0.0
apple set open popup shop core sxsw action downtown austin link ipad,Positive emotion,0.0
cant wait see internet implode austin friday everyone stops normal activity order ipad 2 sxsw,Positive emotion,0.0
cant wait see champ rt mention ill austin conv center today w mention fam showing new iphone game sxsw,Positive emotion,0.0
imanidiot wait line ipad2 sxsw one mention apple store sxsw link,Positive emotion,0.0
yet walk conference room doesnt look like apple ad youd think nothing else sxsw,Negative emotion,1.0
wowltlt\x89ûïmention google launch major new social network called circles possibly today link sxsw\x89û\x9d,Positive emotion,0.0
oooh want rt mention recap recycled skateboards iphone cases link sxsw,Positive emotion,0.0
smart rt mention aapl open pop store ipad 2 sales sxsw link,Positive emotion,0.0
damm smart rt mention rt mention apple opening temp store austin sxsw link via mention ipad2,Positive emotion,0.0
sxsw whats sxsw go app android faulty,Negative emotion,1.0
true rtmention sxsw quotapple comes cool technology ones ever heard dont go conferencesquot,Positive emotion,0.0
got ta sleep sxsw score ipad 2 damn things everywhere austin,Positive emotion,0.0
im captain penguin rt mention congrats mention getting next level fave ipad game pengairborne sxsw\x89û\x9d,Positive emotion,0.0
mention takin mic touchingstories ipad tablet sxsw quotwhat ipad changing industryquot rock roll brother,Positive emotion,0.0
mention talk sxsw ipad acceptable sun warmth acceptable conversation topics sorry,Positive emotion,0.0
everyone talking sxsw somehow making upset im europe america wan na see makeshift apple store ipad2,Positive emotion,0.0
tried installing mention iphone crashes every time open sxsw,Negative emotion,1.0
apple installs popup shop sxsw apple setting special popup shop visitors\x89û link,Positive emotion,0.0
someone started austin mention group google groups presxsw great idea,Positive emotion,0.0
guy gets tattooed company logo win ipad link sxsw,Positive emotion,0.0
sxsw taught anything want ipad 2 dont know,Positive emotion,0.0
watched quotipad design headachesquot sxsw buttons hack tapworthy,Negative emotion,1.0
3g sketchy austin sxsw yet mention still works iphone dont know sure need love,Positive emotion,0.0
dont bite ears rt mention ill austin convention center today w mention fam showing new iphone game sxsw,Positive emotion,0.0
last minute flight change sxsw means pick ipad 2 leave fb,Positive emotion,0.0
hate ipad fleets nerds armed ipads navigating crowds far cool ive ever seen sxsw,Negative emotion,1.0
day 2 latenight parties packed 930 session designing ipad swoon nerdcore sxsw fb,Positive emotion,0.0
shes tech idol send highlights rt mention watching googles marissa mayer speak marissagoogle sxsw,Positive emotion,0.0
excited marissa mayer google sxsw sxtxstate link,Positive emotion,0.0
yes updated iphone app song info mention 24 7 stream others also live video streaming sxsw link,Positive emotion,0.0
sxsw wanted get right dokobots really ingenious iphone game,Positive emotion,0.0
mention tell sxsw friends send ireports today even fun photo use cnn app upload iphone,Positive emotion,0.0
mention tell followers keep updated sxsw parties w eventseekr android link iphone app way,Positive emotion,0.0
apples temporary austin outlet sxsw another example marketing brilliance link via mention,Positive emotion,0.0
tempting walking apple store austin thats selling ipad2 sxsw,Positive emotion,0.0
sxsw potential breakout gadgets apps amp apple ipad2 popup store festival begins tomorrow link,Positive emotion,0.0
twitter iphone anyway remove burn hashtags eg sxsw v v bored already already,Negative emotion,1.0
photo booth action mention google party doesnt love good photo booth sxsw link,Positive emotion,0.0
report 5th avenue apple store sold 7200 ipad 2s launch link entry friends house sxsw,Positive emotion,0.0
mention thank bart retweeting ipad 2 amp startup sxsw tweets excited ipad 2,Positive emotion,0.0
mention thank jeanne sxsw retweet opening popup store great way get people even excited apple tech,Positive emotion,0.0
mention thanks letting us know heard ipad 2 giveaway sxsw,Positive emotion,0.0
mention thanks apple store sxsw retweet,Positive emotion,0.0
mention thanks sxsw android app checking link,Positive emotion,0.0
mention rt makes want 1 iphone use uppward 2 tshirt clever design 3 sxsw jerk,Positive emotion,0.0
mention thats impressive quotpopupquot store must purchased ipad 2 enjoy sxsw,Positive emotion,0.0
deleting sxsw iphone app link,Negative emotion,1.0
watching 3d rendering google team put together awe inspiring like jetsons marissagoogle sxsw,Positive emotion,0.0
mention apple sxsw popupstore like crack house mac addicts,Negative emotion,1.0
best thing saw sxsw tonight rt mention security guards protecting ipad 2 awesome link,Positive emotion,0.0
apple classiest facist company america kara swisher sxsw,Negative emotion,1.0
mention constant ipad iphone switches ive making sxsw making feel like giant,Positive emotion,0.0
mention geeks need somewhere downtown line get ipad 2 ill dropping sxsw,Positive emotion,0.0
yes google party glowing cups sxsw link,Positive emotion,0.0
saw huge ipad 2 line popup apple store people really really want sxsw,Positive emotion,0.0
saw ipad 2 close first time sxsw shiny,Positive emotion,0.0
line ipad 2 apple store demo units 5pm sxsw fb link link,Positive emotion,0.0
phone way battery wise believe week week id comfortable typing ipad sixth st sxsw,Positive emotion,0.0
either go sxsw wait line buy tricked ipad moms birthday guess isnt austin \x89ª´,Positive emotion,0.0
oh another way talk shit net google launch major new social network called circles possibly today link sxsw,Negative emotion,1.0
mention flap loose peeked looks like apple store built day sxsw,Positive emotion,0.0
quotif theres one thing sxsw good flash mobs hivethinkquot apple wins mention sxsw ipad2 link,Positive emotion,0.0
mention oh apple smart sxsw,Positive emotion,0.0
mention theyre journalists spent money sxsw passes afford google tv,Negative emotion,1.0
mention theyre setting temporary store sxsw today bother apple store coming us,Positive emotion,0.0
mayer think simplicity lot google developing products sxsw jr,Positive emotion,0.0
apple truck need ipad sxsw,Positive emotion,0.0
mention android rt mention sxsw go blackberry available link,Positive emotion,0.0
mention time next week google party sxsw,Positive emotion,0.0
food thought prefer sxsw app website scheduler iphone changed life interesting smart phones changed communications,Positive emotion,0.0
hipstamatic giving away sxsw hipstapaks link channels news apps ios iphone,Positive emotion,0.0
noticed dst coming weekend many iphone users hour late sxsw come sunday morning sxsw iphone,Negative emotion,1.0
nice austin apple pop shop time sxsw rt mention p arrived sxsw link,Positive emotion,0.0
well austins place us get ipad 2 apparently austinwins sxsw,Positive emotion,0.0
still waiting someone stop new ipad 2 game prize waiting sxsw,Positive emotion,0.0
tweeting new ipad 2 jealous sxsw wssxsw,Positive emotion,0.0
whos sitting lobby hotel 2am free wifi set new ipad yeah thats sxsw,Positive emotion,0.0
apple putting store downtown austin sxsw ipad 2 tablet app disrupt cant wait,Positive emotion,0.0
apple setting temporary store austin sxsw attendees get ipad2 fix link,Positive emotion,0.0
ipad tweeting riding thru 210 sxsw,Positive emotion,0.0
dear mention please tell us soon google circles unveiled sxsw thanks,Positive emotion,0.0
well mention mention apple opening temporary store downtown austin sxsw ipad 2 launch link,Positive emotion,0.0
ps mention google throw btchin party shout spazmatics sxsw,Positive emotion,0.0
wow mention developed ipad app 15k newsapps sxsw,Positive emotion,0.0
like mention download freak jet iphone hilarious see im learning new stuff sxsw,Positive emotion,0.0
grab mention betainvites sxsw mention new android camera raises 11m valley players bitly ea1zgd via mention,Positive emotion,0.0
omg \x89ûïmention rumor apple opening temporary store downtown austin sxsw ipad 2 launch link,Positive emotion,0.0
mention marissa mayer 40 google maps use mobile sxsw link,Positive emotion,0.0
mention tells ipad making accessible people site ready poursite sxsw link,Positive emotion,0.0
google latitude make big push sxswwill breakthrough year link,Positive emotion,0.0
mobile activations mention 200 9 months android taking huge market share sxswmobileapps sxsw accesssxsw,Positive emotion,0.0
congrats mention another mention winner ipad case going mission trip sister haiti sxsw cbatsxsw,Positive emotion,0.0
congrats mention executing mention event guide loaded iphone sxsw sxsw11 link,Positive emotion,0.0
congrats mention winning last mention ipad case boyfriend aw sxsw cbatsxsw,Positive emotion,0.0
san jose austin surrounded apple google peeps every tech nerds dream time turn charm find new bff sxsw,Positive emotion,0.0
congrats bernd florian mention launch guguchu ticket terminal iphone app ahead sxsw link,Positive emotion,0.0
start compete bigger guys like google checkins pnid sxsw,Positive emotion,0.0
id love get ipad2 apple store thats popping downtown tomorrow lack patience sxsw douchebaggery,Positive emotion,0.0
thrilled former chief talent officer apple gap mention advisory board link sxsw sxswi innotribe,Positive emotion,0.0
mention temp store 6th amp congress sxsw attendees excuse walking around ipad 2 austin,Positive emotion,0.0
congrats kenny enjoys spanking new mention case ipad look happy sxsw link,Positive emotion,0.0
congrats kenny enjoys spanking new mention case ipad look happy sxsw cbatsxsw link,Positive emotion,0.0
guy next bathroom props ipad urinal keeps using going people serious sxsw,Positive emotion,0.0
early purchase ipad 2 awesome sweepstakes giveaway game sxsw details coming soon,Positive emotion,0.0
yet see someone pc dell otherwise sxsw apple macbook pro ipadssxsw,Positive emotion,0.0
mention sell ipad 2s sxsw attendees worked sold,Positive emotion,0.0
planning wait ipad2 sxsw apple store get infektd might players crowd link,Positive emotion,0.0
quottattoo ipadquot chalked pavement mean sxsw applefanatic,Positive emotion,0.0
sxsw toolkit laptopcharger iphone h2o bike amp shades im walking apple ad touch rei whats sxswtoolkit,Positive emotion,0.0
mention totally digging new foursquare iphone time sxsw craps rematch austin big omaha,Positive emotion,0.0
mention totally mean number companies seemed offering thing sxsw sad apple beat give guys,Positive emotion,0.0
